LastName,Percentage
Zaharie,0.010745%
Tutu,0.010745%
Bivolaru,0.010745%
Muller,0.010719%
Bereczki,0.010719%
Kacso,0.010719%
Serbanoiu,0.010693%
Chiritescu,0.010693%
Berbec,0.010693%
Balteanu,0.010693%
Arama,0.010640%
Chindris,0.010640%
Prisacariu,0.010640%
Patriche,0.010640%
Gavris,0.010614%
Smarandache,0.010614%
Prisacaru,0.010587%
Tudosa,0.010561%
Mara,0.010561%
Ciulei,0.010561%
Candea,0.010561%
Cismas,0.010561%
Cirjan,0.010561%
Craiu,0.010561%
Curea,0.010561%
Pitigoi,0.010561%
Mihalca,0.010535%
Birta,0.010535%
Badoi,0.010535%
Bobocea,0.010535%
Proca,0.010535%
Zanfir,0.010508%
Osman,0.010508%
Stavarache,0.010482%
Cenusa,0.010482%
Alb,0.010456%
Aioanei,0.010429%
Musteata,0.010429%
Iftode,0.010403%
Zainea,0.010403%
Tarta,0.010403%
Stere,0.010403%
Mardale,0.010377%
Druga,0.010377%
Bako,0.010377%
Pelin,0.010377%
Pena,0.010377%
Oproiu,0.010350%
Axente,0.010324%
Cruceanu,0.010324%
Cobzaru,0.010324%
Ionas,0.010298%
Hancu,0.010271%
Nedea,0.010245%
Duminica,0.010245%
Benchea,0.010245%
Buzila,0.010245%
George,0.010219%
Taran,0.010192%
Selaru,0.010192%
Bodnar,0.010192%
Osan,0.010166%
Chiran,0.010166%
Deleanu,0.010166%
Botos,0.010166%
Bolocan,0.010140%
Perju,0.010140%
Pletea,0.010113%
Cionca,0.010087%
