LastName,Percentage
Radford,0.012139%
Irving,0.012139%
Gilmour,0.012139%
Tonkin,0.012139%
Oneill,0.012139%
Hobson,0.012139%
Mchugh,0.012139%
Mccabe,0.012139%
Mahoney,0.012139%
Monaghan,0.012139%
Xie,0.012139%
Welch,0.012139%
Sydney,0.011991%
Syed,0.011991%
Adamson,0.011991%
Horan,0.011991%
Judd,0.011991%
Berg,0.011991%
Yuan,0.011991%
Potts,0.011991%
Regan,0.011843%
Nicol,0.011843%
Symons,0.011843%
Stott,0.011843%
Finch,0.011843%
Fogarty,0.011843%
O-reilly,0.011843%
O-leary,0.011843%
Houston,0.011843%
Caldwell,0.011843%
Charlton,0.011843%
Devlin,0.011843%
Van,0.011843%
Lister,0.011843%
Peck,0.011843%
Salmon,0.011695%
Fan,0.011695%
Findlay,0.011695%
O-keefe,0.011695%
Ha,0.011695%
Mccormick,0.011695%
Mcinerney,0.011695%
Jane,0.011695%
Jeffrey,0.011695%
Curry,0.011695%
Chris,0.011695%
Chua,0.011695%
Ding,0.011695%
Dickinson,0.011695%
Bullock,0.011695%
Lawler,0.011695%
Pan,0.011695%
Weeks,0.011695%
Wicks,0.011695%
Waugh,0.011695%
Rowlands,0.011547%
Zammit,0.011547%
Starr,0.011547%
Shields,0.011547%
Stacey,0.011547%
Ashley,0.011547%
Fernandes,0.011547%
Hayden,0.011547%
Hull,0.011547%
Jose,0.011547%
Chisholm,0.011547%
Dyson,0.011547%
Deng,0.011547%
Boland,0.011547%
Beasley,0.011547%
Bloomfield,0.011547%
Barclay,0.011547%
Browning,0.011547%
Partridge,0.011547%
Woolley,0.011547%
Wilde,0.011547%
Roach,0.011399%
Grigg,0.011399%
Goodall,0.011399%
Tam,0.011399%
Strachan,0.011399%
Sandhu,0.011399%
Meehan,0.011399%
Mccoy,0.011399%
Cai,0.011399%
Du,0.011399%
Davenport,0.011399%
Breen,0.011399%
Robins,0.011251%
Richmond,0.011251%
Greaves,0.011251%
Glass,0.011251%
Agius,0.011251%
Hannah,0.011251%
Hendry,0.011251%
Hanlon,0.011251%
Malik,0.011251%
Maria,0.011251%
Crisp,0.011251%
Craven,0.011251%
Duong,0.011251%
Langford,0.011251%
Wolf,0.011251%
Alam,0.011103%
Ferreira,0.011103%
Humphries,0.011103%
Mcneill,0.011103%
Jolly,0.011103%
