LastName,Percentage
Dolgikh,0.011065%
Danila,0.011065%
Dronov,0.011065%
Dubrovin,0.011065%
Victoria,0.011065%
Vasilieva,0.011065%
Vadimovich,0.011065%
Vjacheslav,0.011065%
Boiko,0.011065%
Kochnev,0.011065%
Kovtun,0.011065%
Krotov,0.011065%
Kartashov,0.011065%
Larionova,0.011065%
Yakovenko,0.011065%
Ilyin,0.010814%
Grigorenko,0.010814%
Georgij,0.010814%
Zhilin,0.010814%
Zueva,0.010814%
Zykov,0.010814%
Sinitsyn,0.010814%
Safonova,0.010814%
Antonenko,0.010814%
Artemenko,0.010814%
Filin,0.010814%
Ojsc,0.010814%
Olegovna,0.010814%
Momentum,0.010814%
Martirosyan,0.010814%
Miller,0.010814%
Mishchenko,0.010814%
Damir,0.010814%
Voronina,0.010814%
Erofeev,0.010814%
Belyaeva,0.010814%
Konstantinova,0.010814%
Kokorin,0.010814%
Khasanov,0.010814%
Kochergin,0.010814%
Kataev,0.010814%
Kudrin,0.010814%
Pirogov,0.010814%
Perminov,0.010814%
Rusanov,0.010562%
Goryunov,0.010562%
Galiev,0.010562%
Zaycev,0.010562%
Tereshchenko,0.010562%
Timchenko,0.010562%
Savelyev,0.010562%
Antipin,0.010562%
Anokhin,0.010562%
Akhmedov,0.010562%
Mukhin,0.010562%
Mansurov,0.010562%
Malysheva,0.010562%
Mikhailova,0.010562%
Chizhov,0.010562%
Demidova,0.010562%
Barsukov,0.010562%
Bogdan,0.010562%
Katkov,0.010562%
Khachatryan,0.010562%
Logachev,0.010562%
Pichugin,0.010562%
Nikolaenko,0.010311%
Natalja,0.010311%
Gromova,0.010311%
Suhanov,0.010311%
Shvets,0.010311%
Servis,0.010311%
Serebryakov,0.010311%
Sakharov,0.010311%
Akhmetov,0.010311%
Fedin,0.010311%
Fedorovich,0.010311%
Feoktistov,0.010311%
Vostrikov,0.010311%
Bragin,0.010311%
Burtsev,0.010311%
Korolkov,0.010311%
Kotova,0.010311%
Lobanova,0.010311%
Yurevna,0.010311%
Romanovich,0.010059%
Ignatyev,0.010059%
Iakovlev,0.010059%
George,0.010059%
Gorin,0.010059%
Guskov,0.010059%
Tsoy,0.010059%
Shaposhnikov,0.010059%
Afanasiev,0.010059%
Andreyev,0.010059%
Ozerov,0.010059%
Maltseva,0.010059%
Minakov,0.010059%
Michail,0.010059%
Davydenko,0.010059%
Danilenko,0.010059%
Didenko,0.010059%
Voronova,0.010059%
Vershinin,0.010059%
Viatcheslav,0.010059%
Vitalii,0.010059%
Viacheslav,0.010059%
Eliseeva,0.010059%
Balabanov,0.010059%
Bulanov,0.010059%
Krasnova,0.010059%
Kerimov,0.010059%
Lee,0.010059%
Pashkov,0.010059%
Plotnikova,0.010059%
Postnikov,0.010059%
Rogozin,0.009808%
Usachev,0.009808%
Istomin,0.009808%
Nekrasova,0.009808%
Glazunov,0.009808%
Grebennikov,0.009808%
Gracheva,0.009808%
Zolotov,0.009808%
Tsvetkova,0.009808%
Safronova,0.009808%
Semin,0.009808%
Shumilov,0.009808%
Shipilov,0.009808%
Sukhanov,0.009808%
Meshkov,0.009808%
Joint,0.009808%
Dolmatov,0.009808%
Elin,0.009808%
Bukin,0.009808%
Boldyrev,0.009808%
Kapitonov,0.009808%
Knyazeva,0.009808%
Levina,0.009808%
Yudina,0.009808%
Yatsenko,0.009808%
Yan,0.009808%
Putin,0.009808%
Ilichev,0.009556%
Nikolenko,0.009556%
Nasonov,0.009556%
Gadzhiev,0.009556%
Garipov,0.009556%
Tihonov,0.009556%
Timofey,0.009556%
Tregubov,0.009556%
Samarin,0.009556%
Smetanin,0.009556%
Sergeyev,0.009556%
Sereda,0.009556%
Sh,0.009556%
Abdullin,0.009556%
Arakelyan,0.009556%
Anufriev,0.009556%
Myasnikov,0.009556%
Malygin,0.009556%
Vaganov,0.009556%
Babich,0.009556%
Brown,0.009556%
Kirilenko,0.009556%
Korsakov,0.009556%
Kustov,0.009556%
Karina,0.009556%
Kutuzov,0.009556%
Yakushev,0.009556%
Perov,0.009556%
Pershin,0.009556%
Pospelov,0.009556%
