LastName,Percentage
Osolnik,0.022062%
Ostanek,0.022062%
Ozimic,0.022062%
Omerzu,0.022062%
Ograjensek,0.022062%
Ogrinc,0.022062%
Ostrbenk,0.022062%
Hartman,0.022062%
Holc,0.022062%
Horjak,0.022062%
Hercog,0.022062%
Hudoklin,0.022062%
Hotujec,0.022062%
Hosta,0.022062%
Mark,0.022062%
Matej,0.022062%
Mateja,0.022062%
Mahmutovic,0.022062%
Mahne,0.022062%
Majc,0.022062%
Medic,0.022062%
Mejak,0.022062%
Milic,0.022062%
Meglenov,0.022062%
Mandic,0.022062%
Morozov,0.022062%
Mojca,0.022062%
Miholic,0.022062%
Matic,0.022062%
Maticic,0.022062%
Mirnik,0.022062%
Matko,0.022062%
Mezan,0.022062%
Modric,0.022062%
Makivic,0.022062%
Muric,0.022062%
Milovanovic,0.022062%
Medvescek,0.022062%
Milavec,0.022062%
Markun,0.022062%
Moze,0.022062%
Jurkosek,0.022062%
Jeglic,0.022062%
Judez,0.022062%
Jerovsek,0.022062%
Jaklin,0.022062%
Jemec,0.022062%
Jakse,0.022062%
Jovic,0.022062%
Jernej,0.022062%
Jausovec,0.022062%
Jelic,0.022062%
Jordan,0.022062%
Cerpnjak,0.022062%
Cucek,0.022062%
Ciglaric,0.022062%
Cesar,0.022062%
Curic,0.022062%
Celar,0.022062%
Cernigoj,0.022062%
Cehner,0.022062%
Cehovin,0.022062%
Cresnik,0.022062%
Cotar,0.022062%
Duh,0.022062%
Drev,0.022062%
Dijak,0.022062%
Drole,0.022062%
Delfin,0.022062%
Dekleva,0.022062%
David,0.022062%
Djekanovic,0.022062%
Drozg,0.022062%
Dular,0.022062%
Dobnikar,0.022062%
Dimec,0.022062%
Varga,0.022062%
Volavsek,0.022062%
Vrscaj,0.022062%
Vodusek,0.022062%
Vizjak,0.022062%
Velikonja,0.022062%
Verbic,0.022062%
Veselic,0.022062%
Vugrinec,0.022062%
Vaupotic,0.022062%
Voh,0.022062%
Verlic,0.022062%
Vrankar,0.022062%
Vatovani,0.022062%
Verdnik,0.022062%
Volaric,0.022062%
Vovk,0.022062%
Vehar,0.022062%
Vene,0.022062%
Bandelj,0.022062%
Buh,0.022062%
Boskovic,0.022062%
Barbara,0.022062%
Bric,0.022062%
Bricelj,0.022062%
Baric,0.022062%
Bunta,0.022062%
Banfi,0.022062%
Bozicek,0.022062%
Brezigar,0.022062%
Breskvar,0.022062%
Belak,0.022062%
Belovic,0.022062%
Batic,0.022062%
Bele,0.022062%
Belec,0.022062%
Bitenc,0.022062%
Brdnik,0.022062%
Belic,0.022062%
Balantic,0.022062%
Bilic,0.022062%
Borstnar,0.022062%
Besednjak,0.022062%
Bukvic,0.022062%
Bucan,0.022062%
Bucar,0.022062%
Berdnik,0.022062%
Brzan,0.022062%
Bratina,0.022062%
Korpar,0.022062%
Kirn,0.022062%
Kunc,0.022062%
Kregar,0.022062%
Kuk,0.022062%
Koprivnik,0.022062%
Knap,0.022062%
Kaucic,0.022062%
Kuder,0.022062%
Kociper,0.022062%
Kampl,0.022062%
Krulc,0.022062%
Kert,0.022062%
Krajnik,0.022062%
Klasinc,0.022062%
Kalisnik,0.022062%
Kerin,0.022062%
Klaric,0.022062%
Kroflic,0.022062%
Kutnar,0.022062%
Korenc,0.022062%
Kosic,0.022062%
Kadunc,0.022062%
Krstic,0.022062%
Koritnik,0.022062%
Klemse,0.022062%
Konic,0.022062%
Kosem,0.022062%
Lukek,0.022062%
Leber,0.022062%
Lukac,0.022062%
Ledinek,0.022062%
Langerholc,0.022062%
Leopold,0.022062%
Labus,0.022062%
Lavrih,0.022062%
Levski,0.022062%
Legat,0.022062%
Lipovsek,0.022062%
Lorber,0.022062%
Luin,0.022062%
Les,0.022062%
Lovrencic,0.022062%
Lukaric,0.022062%
Lusin,0.022062%
Luksa,0.022062%
Lustrik,0.022062%
Pucihar,0.022062%
Pacnik,0.022062%
Piko,0.022062%
Podboj,0.022062%
Pal,0.022062%
Pegam,0.022062%
Premuzic,0.022062%
Povirk,0.022062%
Polajzer,0.022062%
Prosen,0.022062%
Peron,0.022062%
Podlesek,0.022062%
Prunk,0.022062%
Perne,0.022062%
Povh,0.022062%
Planinsek,0.022062%
Plavcak,0.022062%
Pecovnik,0.022062%
Pevc,0.022062%
Primec,0.022062%
Petje,0.022062%
Pungartnik,0.022062%
Wilfan,0.022062%
Rojs,0.017650%
Razpotnik,0.017650%
Raztresen,0.017650%
Rejec,0.017650%
Rosic,0.017650%
Rojina,0.017650%
Rizmal,0.017650%
Roljic,0.017650%
Rajkovic,0.017650%
Razdevsek,0.017650%
Rant,0.017650%
Radelj,0.017650%
Rebec,0.017650%
Ropret,0.017650%
Rajar,0.017650%
Radikon,0.017650%
Rezun,0.017650%
Rakun,0.017650%
Rakusa,0.017650%
Rokavec,0.017650%
Rihtar,0.017650%
Rebolj,0.017650%
Roskar,0.017650%
Ridzi,0.017650%
Rezar,0.017650%
Rismal,0.017650%
Rebernak,0.017650%
Rotovnik,0.017650%
Rakovic,0.017650%
Rubins,0.017650%
Ugrin,0.017650%
Uhan,0.017650%
Ursej,0.017650%
Urek,0.017650%
Uros,0.017650%
Ivankovic,0.017650%
Iglic,0.017650%
Ivan,0.017650%
Izmajlov,0.017650%
Individuale,0.017650%
Iztok,0.017650%
Ivic,0.017650%
Nedic,0.017650%
Naglic,0.017650%
Nedelko,0.017650%
Natasa,0.017650%
Narat,0.017650%
Nekrep,0.017650%
Grabner,0.017650%
Grad,0.017650%
Gaspersic,0.017650%
Grbec,0.017650%
Goltes,0.017650%
Gajic,0.017650%
Gomboc,0.017650%
Grajzar,0.017650%
Gradisnik,0.017650%
Germek,0.017650%
Gregorc,0.017650%
Glavnik,0.017650%
Gortnar,0.017650%
Gunyuz,0.017650%
Gaser,0.017650%
Golja,0.017650%
Grum,0.017650%
Grgic,0.017650%
Gec,0.017650%
Gostecnik,0.017650%
Grom,0.017650%
Gorc,0.017650%
Gabric,0.017650%
Gazvoda,0.017650%
Zgajnar,0.017650%
Zgalin,0.017650%
Zavod,0.017650%
Ziherl,0.017650%
Zagoranski,0.017650%
Zeleznikar,0.017650%
Zadnikar,0.017650%
Zajsek,0.017650%
Zavrsnik,0.017650%
Zavcer,0.017650%
Ziga,0.017650%
Zohar,0.017650%
Zargi,0.017650%
Zbogar,0.017650%
Zvan,0.017650%
Zafred,0.017650%
Zapusek,0.017650%
Tomic,0.017650%
Turek,0.017650%
Tursic,0.017650%
Trumic,0.017650%
Taler,0.017650%
Trampus,0.017650%
Tramte,0.017650%
Tolar,0.017650%
Trupi,0.017650%
Treven,0.017650%
Tos,0.017650%
Trunk,0.017650%
Turscak,0.017650%
Stancic,0.017650%
Stirn,0.017650%
Stojs,0.017650%
Stok,0.017650%
Stoka,0.017650%
Skrt,0.017650%
Stusek,0.017650%
Skrinjar,0.017650%
Sraka,0.017650%
Svetlic,0.017650%
Serc,0.017650%
Stamcar,0.017650%
Stravs,0.017650%
Smolnikar,0.017650%
Stumberger,0.017650%
Snoj,0.017650%
Stros,0.017650%
Simon,0.017650%
Slatinsek,0.017650%
Satur,0.017650%
Secnik,0.017650%
Suput,0.017650%
Stefan,0.017650%
Strazar,0.017650%
Sotlar,0.017650%
Skafar,0.017650%
Solar,0.017650%
Strbenk,0.017650%
Stubelj,0.017650%
Simenc,0.017650%
Semenic,0.017650%
Sp,0.017650%
Slapnik,0.017650%
Selan,0.017650%
